route_key,week,vessel_type_key,conflict_phase_key,freight_rate_usd_day,war_risk_premium_pct,hull_insurance_pct_value,bunker_cost_usd_mt,transit_time_days,rerouting_extra_days
7,9,4,6,52548.0,0.145,0.349,854.0,9.2,0.8
8,9,1,6,61274.0,0.14,0.369,807.0,8.2,0.5
8,9,2,6,39220.0,0.144,0.348,851.0,8.5,0.3
8,9,3,6,31645.0,0.161,0.34,830.0,8.2,1.0
8,9,4,6,76645.0,0.131,0.356,786.0,8.4,0.5
9,9,1,6,39786.0,0.137,0.355,808.0,8.2,0.7
9,9,2,6,27455.0,0.156,0.373,773.0,9.2,0.2
9,9,3,6,19339.0,0.138,0.352,843.0,8.8,0.5
9,9,4,6,48576.0,0.129,0.324,778.0,8.6,0.7
10,9,1,6,41778.0,0.151,0.372,850.0,8.0,1.0
10,9,2,6,32621.0,0.136,0.382,775.0,8.8,0.2
10,9,3,6,21388.0,0.158,0.386,767.0,9.0,0.6
10,9,4,6,61327.0,0.155,0.37,765.0,9.1,0.6
1,10,1,6,48575.0,0.333,0.541,758.0,2.3,2.8
1,10,2,6,34715.0,0.402,0.565,840.0,2.1,0.7
1,10,3,6,23459.0,0.358,0.495,774.0,2.0,0.9
1,10,4,6,61505.0,0.328,0.5,839.0,2.1,2.9
2,10,1,6,43070.0,0.354,0.556,830.0,1.9,0.7
2,10,2,6,30055.0,0.321,0.475,845.0,2.0,1.8
2,10,3,6,21610.0,0.387,0.518,770.0,2.3,1.6
2,10,4,6,57631.0,0.376,0.489,832.0,2.0,2.2
3,10,1,6,51012.0,0.133,0.384,821.0,1.0,0.4
3,10,2,6,37772.0,0.131,0.364,776.0,1.0,0.2
3,10,3,6,24870.0,0.151,0.387,849.0,1.2,0.9
3,10,4,6,68933.0,0.141,0.352,802.0,1.1,1.0
4,10,1,6,33037.0,0.138,0.375,773.0,1.1,0.9
4,10,2,6,21762.0,0.142,0.346,848.0,1.0,0.8
4,10,3,6,15857.0,0.149,0.331,795.0,1.0,0.7
4,10,4,6,44731.0,0.143,0.38,815.0,1.1,0.4
5,10,1,6,77001.0,0.159,0.342,758.0,15.9,0.8
5,10,2,6,47585.0,0.135,0.371,831.0,14.3,1.0
5,10,3,6,37768.0,0.152,0.37,840.0,16.2,0.9
5,10,4,6,97800.0,0.153,0.344,836.0,13.8,0.3
6,10,1,6,57529.0,0.131,0.349,781.0,7.9,0.6
6,10,2,6,38635.0,0.133,0.367,762.0,8.8,0.9
6,10,3,6,27075.0,0.132,0.351,806.0,8.4,0.7
6,10,4,6,69319.0,0.13,0.343,787.0,8.2,1.0
7,10,1,6,43491.0,0.138,0.352,829.0,8.2,0.5
7,10,2,6,28746.0,0.142,0.332,839.0,7.7,0.6
7,10,3,6,19899.0,0.134,0.337,771.0,8.8,1.0
7,10,4,6,51460.0,0.144,0.369,854.0,8.4,1.0
8,10,1,6,60069.0,0.145,0.327,799.0,8.8,0.7
8,10,2,6,40694.0,0.144,0.355,837.0,7.8,0.6
8,10,3,6,31938.0,0.155,0.379,778.0,9.2,0.4
8,10,4,6,79124.0,0.127,0.368,794.0,7.6,0.9
9,10,1,6,40719.0,0.153,0.359,763.0,8.9,0.2
9,10,2,6,27333.0,0.145,0.358,780.0,8.0,0.4
9,10,3,6,19194.0,0.134,0.329,824.0,8.6,0.4
9,10,4,6,49317.0,0.154,0.352,810.0,8.7,0.2
10,10,1,6,43440.0,0.161,0.337,844.0,8.6,0.2
10,10,2,6,29358.0,0.134,0.324,773.0,7.8,0.8
10,10,3,6,21103.0,0.131,0.388,844.0,8.7,0.7
10,10,4,6,61239.0,0.134,0.338,840.0,7.8,0.3
1,11,1,6,49215.0,0.387,0.52,789.0,2.1,2.6
1,11,2,6,33778.0,0.318,0.558,833.0,2.0,1.2
1,11,3,6,24291.0,0.348,0.551,788.0,2.1,1.3
1,11,4,6,63770.0,0.337,0.53,795.0,2.0,1.6
2,11,1,6,48715.0,0.378,0.479,817.0,2.0,1.1
2,11,2,6,34079.0,0.393,0.544,837.0,1.9,3.9
2,11,3,6,21692.0,0.337,0.544,806.0,2.3,3.6
2,11,4,6,61696.0,0.317,0.571,787.0,2.0,1.9
3,11,1,6,51088.0,0.127,0.352,813.0,1.1,1.0
3,11,2,6,35408.0,0.159,0.34,768.0,1.0,0.2
3,11,3,6,27510.0,0.159,0.363,812.0,1.1,0.8
3,11,4,6,73249.0,0.131,0.385,775.0,1.0,0.2
4,11,1,6,33777.0,0.148,0.37,792.0,1.0,1.0
4,11,2,6,25003.0,0.14,0.35,780.0,1.0,0.6
4,11,3,6,17251.0,0.14,0.356,843.0,1.0,1.0
4,11,4,6,42405.0,0.156,0.331,853.0,1.0,0.3
5,11,1,6,76740.0,0.131,0.329,804.0,14.3,1.0
5,11,2,6,49073.0,0.128,0.355,805.0,14.0,0.7
5,11,3,6,35603.0,0.142,0.351,794.0,15.3,0.5
5,11,4,6,99357.0,0.16,0.381,774.0,14.6,0.5
6,11,1,6,61554.0,0.13,0.387,842.0,8.6,1.0
6,11,2,6,40577.0,0.151,0.356,803.0,8.3,1.0
6,11,3,6,28622.0,0.135,0.325,849.0,8.9,0.9
6,11,4,6,72351.0,0.152,0.34,822.0,8.6,0.3
7,11,1,6,45253.0,0.14,0.358,778.0,9.1,0.9
7,11,2,6,30758.0,0.157,0.37,771.0,7.7,0.9
7,11,3,6,21747.0,0.152,0.342,841.0,8.2,0.6
7,11,4,6,51007.0,0.156,0.373,783.0,8.0,0.7
8,11,1,6,60907.0,0.151,0.359,787.0,7.7,0.8
8,11,2,6,40498.0,0.14,0.385,809.0,9.0,0.8
8,11,3,6,32108.0,0.128,0.386,793.0,8.2,0.8
8,11,4,6,78569.0,0.132,0.346,768.0,7.7,0.2
9,11,1,6,39268.0,0.127,0.351,814.0,8.0,0.2
9,11,2,6,26329.0,0.133,0.341,833.0,9.1,0.5
9,11,3,6,18375.0,0.161,0.35,780.0,9.2,0.5
9,11,4,6,49970.0,0.14,0.386,765.0,9.2,1.0
10,11,1,6,42592.0,0.143,0.38,772.0,8.6,1.0
10,11,2,6,32421.0,0.152,0.344,762.0,8.7,0.2
10,11,3,6,21120.0,0.134,0.339,764.0,7.7,0.2
10,11,4,6,60308.0,0.145,0.38,791.0,8.6,0.5
1,12,1,6,46204.0,0.391,0.495,777.0,2.0,1.6
1,12,2,6,32459.0,0.4,0.493,759.0,2.3,3.1
1,12,3,6,24026.0,0.392,0.5,778.0,2.0,1.8
1,12,4,6,61232.0,0.377,0.504,851.0,2.3,4.0
2,12,1,6,48754.0,0.382,0.481,783.0,2.1,2.7
2,12,2,6,33842.0,0.38,0.491,789.0,2.3,2.5
2,12,3,6,23618.0,0.343,0.528,801.0,1.9,2.4
2,12,4,6,61907.0,0.388,0.557,800.0,1.9,3.6
3,12,1,6,54261.0,0.131,0.36,762.0,1.1,0.4
3,12,2,6,34679.0,0.137,0.321,854.0,1.1,0.8
3,12,3,6,28416.0,0.131,0.347,847.0,1.0,0.6
3,12,4,6,73438.0,0.142,0.348,805.0,1.1,0.8
4,12,1,6,35066.0,0.136,0.38,816.0,1.2,0.2
4,12,2,6,23092.0,0.138,0.34,822.0,1.1,0.4
4,12,3,6,17419.0,0.15,0.351,799.0,1.1,0.2
4,12,4,6,41607.0,0.145,0.373,813.0,1.1,1.0
5,12,1,6,74243.0,0.155,0.338,843.0,14.7,1.0
5,12,2,6,50293.0,0.147,0.385,824.0,16.0,0.6
5,12,3,6,36466.0,0.136,0.353,844.0,15.8,0.8
5,12,4,6,98757.0,0.148,0.384,792.0,14.2,1.0
6,12,1,6,55065.0,0.137,0.381,806.0,8.5,0.9
6,12,2,6,43085.0,0.158,0.322,804.0,7.9,0.8
6,12,3,6,28115.0,0.155,0.343,765.0,8.3,0.9
6,12,4,6,71781.0,0.137,0.387,791.0,8.9,0.5
7,12,1,6,41645.0,0.13,0.352,814.0,8.8,1.0
7,12,2,6,27368.0,0.133,0.373,799.0,8.3,0.3
7,12,3,6,21680.0,0.161,0.366,795.0,9.0,0.8
7,12,4,6,50266.0,0.138,0.321,808.0,8.6,0.6
8,12,1,6,62238.0,0.127,0.342,763.0,7.7,0.2
8,12,2,6,39625.0,0.158,0.36,816.0,8.7,0.9
8,12,3,6,31757.0,0.156,0.323,822.0,8.7,0.4
8,12,4,6,81122.0,0.149,0.346,846.0,8.9,0.5
9,12,1,6,38592.0,0.146,0.365,813.0,9.3,0.4
9,12,2,6,28478.0,0.147,0.343,789.0,7.7,0.8
9,12,3,6,20766.0,0.146,0.366,843.0,9.1,0.8
9,12,4,6,48046.0,0.155,0.321,763.0,8.2,0.3
10,12,1,6,45818.0,0.161,0.382,813.0,8.2,0.7
10,12,2,6,31278.0,0.128,0.383,786.0,8.2,0.7
10,12,3,6,22622.0,0.143,0.371,828.0,8.1,0.4
10,12,4,6,61569.0,0.156,0.349,853.0,9.1,0.8
1,13,1,6,49922.0,0.358,0.557,825.0,2.2,3.7
1,13,2,6,37155.0,0.349,0.54,770.0,2.2,0.8
1,13,3,6,23301.0,0.346,0.558,770.0,2.3,0.8
1,13,4,6,62729.0,0.355,0.552,801.0,2.0,1.2
2,13,1,6,44072.0,0.35,0.485,854.0,2.2,4.1
2,13,2,6,31082.0,0.38,0.53,838.0,2.1,0.7
2,13,3,6,22956.0,0.362,0.494,804.0,1.9,3.0
2,13,4,6,64298.0,0.355,0.468,849.0,2.2,3.8
3,13,1,6,55551.0,0.151,0.33,772.0,1.1,0.7
3,13,2,6,35629.0,0.133,0.332,797.0,1.0,0.9
3,13,3,6,27442.0,0.161,0.376,840.0,1.0,0.2
3,13,4,6,64813.0,0.128,0.373,782.0,1.2,0.2
4,13,1,6,32449.0,0.16,0.341,808.0,1.0,0.9
4,13,2,6,22531.0,0.159,0.377,758.0,1.1,0.5
4,13,3,6,17074.0,0.132,0.362,849.0,1.0,0.8
4,13,4,6,40827.0,0.129,0.331,803.0,1.1,0.7
5,13,1,6,69837.0,0.128,0.36,774.0,16.3,0.2
5,13,2,6,50164.0,0.151,0.329,829.0,15.7,0.8
5,13,3,6,37056.0,0.127,0.372,805.0,14.4,0.3
5,13,4,6,99755.0,0.148,0.372,804.0,16.2,0.8
6,13,1,6,52943.0,0.161,0.337,778.0,9.0,0.2
6,13,2,6,39802.0,0.138,0.376,785.0,8.8,0.8
6,13,3,6,30998.0,0.133,0.322,783.0,9.2,0.2
6,13,4,6,69954.0,0.136,0.323,777.0,7.9,0.5
7,13,1,6,38937.0,0.155,0.341,821.0,8.5,0.8
7,13,2,6,31331.0,0.13,0.381,780.0,8.2,0.4
7,13,3,6,21259.0,0.136,0.355,768.0,7.9,0.7
7,13,4,6,52214.0,0.143,0.348,823.0,8.1,0.8
8,13,1,6,62176.0,0.138,0.329,782.0,9.1,0.7
8,13,2,6,43071.0,0.138,0.339,843.0,8.1,0.2
8,13,3,6,29438.0,0.158,0.39,818.0,9.0,0.4
8,13,4,6,79272.0,0.161,0.324,784.0,8.2,0.9
9,13,1,6,38625.0,0.148,0.324,849.0,9.0,0.8
9,13,2,6,27933.0,0.156,0.35,772.0,7.7,0.2
9,13,3,6,19496.0,0.135,0.369,759.0,8.8,0.5
9,13,4,6,47900.0,0.145,0.357,762.0,8.2,0.9
10,13,1,6,44594.0,0.131,0.37,819.0,8.2,0.5
10,13,2,6,30798.0,0.137,0.333,839.0,7.7,0.3
10,13,3,6,23816.0,0.135,0.383,843.0,8.2,1.0
10,13,4,6,55318.0,0.133,0.323,790.0,8.2,0.5
